<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CDR,D,20070830,000000,3.82208,3.91641,3.68994,3.76537,83130.617990655,0
CDR,D,20070831,000000,3.91641,3.91641,3.78437,3.78437,34436.536717769,0
CDR,D,20070903,000000,3.72765,3.86919,3.72765,3.79377,40727.759077797,0
CDR,D,20070904,000000,3.85029,3.8787,3.79377,3.82208,109755.41048364,0
CDR,D,20070905,000000,3.86919,3.86919,3.75606,3.75606,41434.978549777,0
CDR,D,20070906,000000,3.77487,3.81258,3.64283,3.69935,27364.341997969,0
CDR,D,20070907,000000,3.76537,3.80318,3.35015,3.68054,52263.518979322,0
CDR,D,20070910,000000,3.44457,3.71825,3.44457,3.64283,11914.6274758,0
CDR,D,20070911,000000,3.64283,3.68054,3.539,3.60502,41956.300331979,0
CDR,D,20070912,000000,3.63333,3.63333,3.49179,3.60502,28778.780941929,0
CDR,D,20070913,000000,3.49179,3.85989,3.49179,3.66164,66545.311059192,0
CDR,D,20070914,000000,3.77487,3.77487,3.58602,3.67104,32254.259489945,0
CDR,D,20070917,000000,3.59562,3.59562,3.50119,3.57671,55087.345299585,0
CDR,D,20070918,000000,3.57671,3.64283,3.539,3.58602,18231.107674113,0
CDR,D,20070919,000000,3.77487,3.77487,3.58602,3.63333,62669.748352742,0
CDR,D,20070920,000000,3.60502,3.63333,3.49179,3.59562,80524.009079643,0
CDR,D,20070921,000000,3.58602,3.63333,3.49179,3.5483,53068.738863848,0
CDR,D,20070924,000000,3.55791,3.55791,3.48238,3.49179,32851.354787002,0
CDR,D,20070925,000000,3.43507,3.48238,3.35015,3.44457,48083.85189992,0
CDR,D,20070926,000000,3.44457,3.44457,3.35015,3.43507,15293.115924802,0
CDR,D,20070927,000000,3.44457,3.5295,3.35015,3.41627,33546.450496606,0
CDR,D,20070928,000000,3.39736,3.39736,3.30303,3.35015,40951.038368236,0
CDR,D,20071001,000000,3.39736,3.39736,3.1709,3.1803,47387.745876786,0
CDR,D,20071002,000000,3.21811,3.888,3.20861,3.86919,481108.27271209,0
CDR,D,20071003,000000,4.00143,5.13385,3.94482,4.83187,1920861.6325148,0
CDR,D,20071004,000000,4.67142,5.06783,4.2467,4.2467,670423.85316641,0
CDR,D,20071005,000000,4.15237,4.19009,3.83148,4.02964,381983.38120584,0
CDR,D,20071008,000000,4.00143,4.81286,3.86919,4.52988,535516.68731857,0
CDR,D,20071009,000000,4.71863,4.9545,4.34113,4.577,493744.26404931,0
CDR,D,20071010,000000,4.63371,4.68092,4.37894,4.40715,173390.00825887,0
CDR,D,20071011,000000,4.35993,4.577,4.20889,4.41665,139488.93771274,0
CDR,D,20071012,000000,4.26571,4.48267,4.26571,4.41665,100475.68069773,0
CDR,D,20071015,000000,4.32222,4.41665,4.30342,4.38824,75445.162957295,0
CDR,D,20071016,000000,4.29391,4.38824,4.19959,4.21839,151106.53301031,0
CDR,D,20071017,000000,4.21839,4.48267,4.21839,4.2373,67533.397692902,0
CDR,D,20071018,000000,4.20889,4.29391,4.03914,4.04855,78133.60726435,0
CDR,D,20071019,000000,3.97302,4.29391,3.97302,4.13347,114867.59695252,0
CDR,D,20071022,000000,4.11466,4.21839,3.98253,4.12407,45919.760315661,0
CDR,D,20071023,000000,4.05805,4.19959,4.02964,4.18068,21001.387377212,0
CDR,D,20071024,000000,4.08626,4.17118,4.02964,4.07695,22864.405529113,0
CDR,D,20071025,000000,4.15237,4.49207,4.15237,4.39774,310179.38821571,0
CDR,D,20071026,000000,4.43545,4.48267,4.07695,4.07695,184888.38655973,0
CDR,D,20071029,000000,4.15237,4.33163,3.98253,4.2467,141894.494231,0
CDR,D,20071030,000000,4.2467,4.28451,4.17118,4.2561,16785.34901068,0
CDR,D,20071031,000000,4.2467,4.55809,4.2467,4.48267,185517.81188979,0
CDR,D,20071102,000000,4.38824,4.61481,4.27501,4.52038,167534.23103087,0
CDR,D,20071105,000000,4.5865,4.81286,4.52988,4.76585,291768.44473301,0
CDR,D,20071106,000000,4.90739,4.9451,4.39774,4.52038,246567.01733817,0
CDR,D,20071107,000000,4.55809,4.71863,4.08626,4.19959,164962.98309346,0
CDR,D,20071108,000000,4.05805,4.2279,3.77487,4.02964,157929.18028785,0
CDR,D,20071109,000000,4.05805,4.13347,3.68994,3.68994,138369.51031995,0
CDR,D,20071112,000000,3.76537,3.85029,3.58602,3.68054,67585.933996534,0
CDR,D,20071113,000000,3.77487,3.77487,3.61442,3.71825,48307.13119036,0
CDR,D,20071114,000000,3.91641,3.93531,3.71825,3.73706,61097.700497884,0
CDR,D,20071115,000000,3.75606,3.75606,3.44457,3.56721,100102.87500464,0
CDR,D,20071116,000000,3.42567,3.57671,3.26522,3.49179,67297.994640085,0
CDR,D,20071119,000000,3.58602,3.58602,3.25582,3.25582,33573.728961953,0
CDR,D,20071120,000000,3.20861,3.20861,2.97274,3.01995,51088.524342304,0
CDR,D,20071121,000000,2.98204,3.00115,2.77458,2.8406,70770.442247507,0
CDR,D,20071122,000000,2.73687,2.97274,2.31215,2.87831,180189.41832519,0
CDR,D,20071123,000000,2.89722,3.01995,2.8406,2.96324,96947.665846081,0
CDR,D,20071126,000000,3.20861,3.25582,2.88782,2.90662,104231.01609394,0
CDR,D,20071127,000000,2.8311,3.00115,2.8311,2.93503,43436.40965548,0
CDR,D,20071128,000000,3.05766,3.05766,2.92553,3.05766,98527.796209191,0
CDR,D,20071129,000000,3.16149,3.16149,2.92553,3.01995,95436.236803107,0
CDR,D,20071130,000000,3.01995,3.10478,2.93503,2.97274,139050.46164011,0
CDR,D,20071203,000000,2.98204,2.98204,2.8311,2.88782,47646.386140824,0
CDR,D,20071204,000000,2.88782,2.91612,2.8406,2.86891,34292.061882779,0
CDR,D,20071205,000000,2.87831,3.07657,2.87831,3.05766,121361.89233236,0
CDR,D,20071206,000000,3.08597,3.08597,2.93503,3.00115,115274.75330568,0
CDR,D,20071207,000000,3.01995,3.01995,2.91612,2.94433,80994.815185275,0
CDR,D,20071210,000000,2.97274,3.28403,2.88782,3.28403,427765.73888123,0
CDR,D,20071211,000000,3.39736,3.39736,3.11428,3.1992,217678.11222132,0
CDR,D,20071212,000000,3.11428,3.33134,3.01995,3.13309,94156.169558823,0
CDR,D,20071213,000000,3.14249,3.15209,3.01995,3.11428,56703.846949825,0
CDR,D,20071214,000000,3.02926,3.11428,3.00115,3.02926,47489.787543457,0
CDR,D,20071217,000000,3.01995,3.06707,2.98204,3.06707,85749.350664044,0
CDR,D,20071218,000000,3.04816,3.16149,2.93503,3.08597,229576.57468062,0
CDR,D,20071219,000000,3.1992,3.1992,3.02926,3.06707,163867.80322542,0
CDR,D,20071220,000000,3.06707,3.06707,2.97274,2.98204,44936.725249609,0
CDR,D,20071221,000000,2.94433,2.94433,2.8311,2.88782,166134.94678988,0
CDR,D,20071227,000000,2.98204,2.98204,2.68956,2.74618,107296.30734821,0
CDR,D,20071228,000000,2.74618,2.92553,2.70847,2.78399,136873.23597995,0
CDR,D,20080102,000000,2.79339,2.91612,2.79339,2.87831,46249.122526898,0
CDR,D,20080103,000000,2.8311,2.91612,2.77458,2.91612,29749.692245604,0
CDR,D,20080104,000000,2.95384,3.00115,2.8123,2.8311,28674.718648195,0
CDR,D,20080107,000000,2.8311,2.96324,2.8311,2.87831,29765.857262107,0
CDR,D,20080108,000000,2.92553,3.10478,2.91612,3.01045,112816.66048378,0
CDR,D,20080109,000000,2.8311,2.92553,2.8123,2.85951,51168.339111284,0
CDR,D,20080110,000000,2.85951,2.90662,2.78399,2.89722,56405.804458062,0
CDR,D,20080111,000000,2.89722,2.89722,2.8311,2.8311,30137.652641662,0
CDR,D,20080114,000000,2.85951,2.85951,2.69906,2.77458,29609.25866474,0
CDR,D,20080115,000000,2.78399,2.87831,2.71797,2.71797,44273.959573011,0
CDR,D,20080116,000000,2.68026,2.68026,2.40648,2.63304,58312.266091814,0
CDR,D,20080117,000000,2.56693,2.73687,2.55752,2.64235,19461.669555358,0
CDR,D,20080118,000000,2.73687,2.73687,2.58573,2.71797,30053.796618556,0
CDR,D,20080121,000000,2.56693,2.64235,2.44419,2.45369,23394.820133098,0
CDR,D,20080122,000000,2.44419,2.61414,2.35917,2.50081,24225.297855909,0
CDR,D,20080123,000000,2.61414,2.61414,2.32146,2.34036,80178.481851904,0
CDR,D,20080124,000000,2.37827,2.4725,2.35917,2.40648,74511.633254281,0
CDR,D,20080125,000000,2.45369,2.4914,2.41598,2.4725,41533.989275854,0
CDR,D,20080128,000000,2.45369,2.45369,2.36877,2.43479,43146.449671968,0
CDR,D,20080129,000000,2.482,2.59523,2.482,2.59523,40663.099011787,0
CDR,D,20080130,000000,2.54802,2.68026,2.50081,2.50081,23822.182756881,0
CDR,D,20080131,000000,2.64235,2.64235,2.44419,2.45369,23455.438944982,0
CDR,D,20080201,000000,2.45369,2.64235,2.45369,2.53862,76753.518980458,0
CDR,D,20080204,000000,2.58573,2.59523,2.45369,2.45369,81233.249178686,0
CDR,D,20080205,000000,2.4631,2.63304,2.44419,2.52921,149766.85726767,0
CDR,D,20080206,000000,2.50081,2.54802,2.41598,2.54802,47666.592411452,0
CDR,D,20080207,000000,2.54802,2.55752,2.42529,2.4914,83843.899343823,0
CDR,D,20080208,000000,2.4914,2.54802,2.43479,2.4914,45124.64356645,0
CDR,D,20080211,000000,2.4631,2.63304,2.4631,2.56693,110783.9096586,0
CDR,D,20080212,000000,2.50081,2.58573,2.50081,2.51981,23334.201321214,0
CDR,D,20080213,000000,2.54802,2.54802,2.4631,2.4914,26909.700908839,0
CDR,D,20080214,000000,2.55752,2.59523,2.50081,2.50081,29432.453796745,0
CDR,D,20080215,000000,2.50081,2.50081,2.43479,2.4725,31315.678219274,0
CDR,D,20080218,000000,2.50081,2.51981,2.45369,2.51981,23015.952558823,0
CDR,D,20080219,000000,2.54802,2.54802,2.4631,2.50081,27270.382839549,0
CDR,D,20080220,000000,2.51981,2.51981,2.45369,2.45369,10212.249175391,0
CDR,D,20080221,000000,2.67076,2.77458,2.55752,2.60464,103884.47855267,0
CDR,D,20080222,000000,2.60464,2.68956,2.32146,2.37827,468390.44597882,0
CDR,D,20080225,000000,2.45369,2.45369,2.20823,2.34036,202053.61345822,0
CDR,D,20080226,000000,2.35917,2.58573,2.31215,2.31215,201283.75454729,0
CDR,D,20080227,000000,2.34986,2.36877,2.18942,2.23663,158405.03796114,0
CDR,D,20080228,000000,2.17051,2.34986,2.07629,2.30265,328622.66173142,0
CDR,D,20080229,000000,2.31215,2.33106,2.1233,2.22723,205689.73185773,0
CDR,D,20080303,000000,2.18002,2.23663,2.02907,2.05728,55698.584986082,0
CDR,D,20080304,000000,1.98176,2.04788,1.89694,1.92524,125165.72277808,0
CDR,D,20080305,000000,1.92524,1.92524,1.79311,1.88743,56812.960811216,0
CDR,D,20080306,000000,1.90624,1.93465,1.84022,1.88743,57583.830035674,0
CDR,D,20080307,000000,1.84972,1.88743,1.82132,1.84972,30903.470298463,0
CDR,D,20080310,000000,1.87793,1.87793,1.79311,1.80241,21535.843235322,0
CDR,D,20080311,000000,1.7743,1.84972,1.74589,1.7743,92425.502479535,0
CDR,D,20080312,000000,1.74589,2.32146,1.74589,2.32146,510109.32263092,0
CDR,D,20080313,000000,2.31215,2.31215,2.03838,2.03838,326675.78755641,0
CDR,D,20080314,000000,2.07629,2.14221,1.93465,1.93465,219957.37954816,0
CDR,D,20080317,000000,1.90624,2.02907,1.85913,1.96296,77180.88160424,0
CDR,D,20080318,000000,1.98176,2.02907,1.93465,1.98176,46778.526817351,0
CDR,D,20080319,000000,2.00067,2.06678,1.95345,1.98176,29432.453796745,0
CDR,D,20080320,000000,2.01017,2.01017,1.93465,1.97236,19923.382839208,0
CDR,D,20080325,000000,1.99126,1.99126,1.87793,1.87793,119299.84241477,0
CDR,D,20080326,000000,1.88743,2.05728,1.87793,1.92524,126660.98680456,0
CDR,D,20080327,000000,1.93465,2.02907,1.89694,1.92524,63194.101075539,0
CDR,D,20080328,000000,1.93465,1.96296,1.88743,1.90624,52868.696784631,0
CDR,D,20080331,000000,1.88743,1.94405,1.87793,1.89694,48621.338698625,0
CDR,D,20080401,000000,1.95345,1.98176,1.89694,1.93465,41982.568483796,0
CDR,D,20080402,000000,1.94405,1.97236,1.91574,1.93465,37884.736800437,0
CDR,D,20080403,000000,1.91574,1.94405,1.89694,1.91574,28663.605199349,0
CDR,D,20080404,000000,1.93465,1.93465,1.89694,1.89694,20456.828383787,0
CDR,D,20080407,000000,1.89694,1.90624,1.88743,1.88743,29990.146866078,0
CDR,D,20080408,000000,1.97236,2.78399,1.97236,2.78399,2035399.8672561,0
CDR,D,20080409,000000,2.8311,3.68054,2.8311,2.90662,3064788.118129,0
CDR,D,20080410,000000,2.88782,3.44457,2.85011,3.04816,1417900.2781186,0
CDR,D,20080411,000000,3.1709,3.20861,2.90662,2.90662,693799.47734241,0
CDR,D,20080414,000000,2.91612,2.92553,2.66125,2.74618,399158.71123964,0
CDR,D,20080415,000000,2.70847,2.70847,2.45369,2.60464,542454.51033869,0
CDR,D,20080416,000000,2.54802,2.58573,2.37827,2.38758,354491.73970291,0
CDR,D,20080417,000000,2.45369,2.97274,2.45369,2.87831,1498791.0310101,0
CDR,D,20080418,000000,2.97274,3.11428,2.68026,2.68026,727386.34038028,0
CDR,D,20080421,000000,2.73687,2.73687,2.482,2.4914,222137.63614892,0
CDR,D,20080422,000000,2.54802,2.78399,2.45369,2.54802,329547.09861265,0
CDR,D,20080423,000000,2.50081,2.64235,2.4725,2.51981,79942.068485556,0
CDR,D,20080424,000000,2.54802,2.59523,2.45369,2.50081,96355.622116681,0
CDR,D,20080425,000000,2.54802,2.54802,2.41598,2.4914,88004.370466128,0
CDR,D,20080428,000000,2.42529,2.43479,2.35917,2.38758,108984.54125918,0
CDR,D,20080429,000000,2.38758,2.80279,2.38758,2.51981,308973.07385922,0
CDR,D,20080430,000000,2.57633,2.57633,2.40648,2.40648,147165.29992432,0
CDR,D,20080505,000000,1.84022,2.18002,1.79311,2.09509,3322049.304197,0
CDR,D,20080506,000000,2.1328,2.18942,1.95345,1.98176,1762157.5417484,0
CDR,D,20080507,000000,2.02907,2.20823,1.99126,2.1328,2567722.9535019,0
CDR,D,20080508,000000,2.1328,2.25554,2.114,2.18942,1918353.0240164,0
CDR,D,20080509,000000,2.19882,2.25554,2.1328,2.17051,487412.62914802,0
CDR,D,20080512,000000,2.19882,2.19882,2.1045,2.114,523671.77147644,0
CDR,D,20080513,000000,2.14221,2.18002,2.114,2.114,245162.68152952,0
CDR,D,20080514,000000,2.14221,2.18002,2.07629,2.08559,217255.80116519,0
CDR,D,20080515,000000,2.09509,2.09509,1.97236,1.97236,415525.79044832,0
CDR,D,20080516,000000,1.98176,2.114,1.92524,2.01017,337284.07963611,0
CDR,D,20080519,000000,2.08559,2.08559,1.96296,1.99126,140213.33251475,0
CDR,D,20080520,000000,2.01947,2.01947,1.91574,1.91574,149831.51733368,0
CDR,D,20080521,000000,1.89694,1.97236,1.89694,1.94405,120385.92946103,0
CDR,D,20080523,000000,1.94405,1.98176,1.91574,1.94405,98735.920796659,0
CDR,D,20080526,000000,1.98176,2.04788,1.92524,2.01017,159931.62170709,0
CDR,D,20080527,000000,2.02907,2.04788,1.99126,2.01017,54817.591586701,0
CDR,D,20080528,000000,2.02907,2.14221,1.99126,2.03838,234151.2743508,0
CDR,D,20080529,000000,2.09509,2.09509,2.01947,2.02907,122738.94967566,0
CDR,D,20080530,000000,2.02907,2.02907,1.99126,2.02907,64535.797445238,0
CDR,D,20080602,000000,2.01947,2.01947,1.91574,1.91574,103558.14728203,0
CDR,D,20080603,000000,1.93465,2.00067,1.93465,1.94405,93028.659657781,0
CDR,D,20080604,000000,1.96296,1.96296,1.88743,1.90624,111730.57343753,0
CDR,D,20080605,000000,1.90624,1.91574,1.82132,1.82132,184057.90883692,0
CDR,D,20080606,000000,1.84022,1.85913,1.7743,1.80241,174322.52764835,0
CDR,D,20080609,000000,1.7743,1.7836,1.69868,1.73649,126610.47112799,0
CDR,D,20080610,000000,1.70818,1.72699,1.56654,1.57605,276140.91502931,0
CDR,D,20080611,000000,1.59495,1.64206,1.47232,1.62326,439699.56231413,0
CDR,D,20080612,000000,1.52883,1.67978,1.52883,1.65147,99867.471951827,0
CDR,D,20080613,000000,1.65147,1.65147,1.58545,1.64206,80515.926571392,0
CDR,D,20080616,000000,1.64206,1.73649,1.58545,1.71749,239627.17369098,0
CDR,D,20080617,000000,1.71749,1.7647,1.66097,1.67978,216397.0346635,0
CDR,D,20080618,000000,1.64206,1.69868,1.53824,1.56654,144765.80528724,0
CDR,D,20080619,000000,1.56654,1.61376,1.50043,1.61376,122482.33003868,0
CDR,D,20080620,000000,1.66097,1.80241,1.66097,1.67978,649369.92948557,0
CDR,D,20080623,000000,1.66097,1.74589,1.62326,1.67037,236263.83994495,0
CDR,D,20080624,000000,1.65147,1.67978,1.56654,1.56654,187434.37665886,0
CDR,D,20080625,000000,1.57605,1.59495,1.51933,1.55714,168591.01898472,0
CDR,D,20080626,000000,1.55714,1.56654,1.51933,1.51933,81625.250828869,0
CDR,D,20080627,000000,1.49112,1.53824,1.4155,1.50043,206417.15760033,0
CDR,D,20080630,000000,1.48162,1.51933,1.46271,1.50043,31812.752476723,0
CDR,D,20080701,000000,1.47232,1.51003,1.37779,1.425,237639.88697472,0
CDR,D,20080702,000000,1.3967,1.44391,1.37779,1.43451,66419.021867767,0
CDR,D,20080703,000000,1.4062,1.4155,1.38729,1.4155,80883.680696821,0
CDR,D,20080704,000000,1.3967,1.3967,1.30237,1.30237,187727.36758297,0
CDR,D,20080707,000000,1.26456,1.28336,1.14192,1.19844,373384.60274009,0
CDR,D,20080708,000000,1.14192,1.21734,1.09461,1.17963,437714.29622492,0
CDR,D,20080709,000000,1.19844,1.31177,1.17023,1.20794,511474.25621184,0
CDR,D,20080710,000000,1.20794,1.24565,1.17023,1.18914,191441.28012439,0
CDR,D,20080711,000000,1.18914,1.20794,1.09461,1.12302,182176.70504145,0
CDR,D,20080714,000000,1.09461,1.14192,1.0664,1.0758,171338.06147659,0
CDR,D,20080715,000000,1.0569,1.0569,0.868245,0.868245,936656.62339328,0
CDR,D,20080716,000000,0.896454,0.924861,0.792724,0.858743,473735.00455993,0
CDR,D,20080717,000000,0.896454,0.99098,0.839937,0.972074,941476.82925159,0
CDR,D,20080718,000000,0.962572,1.16073,0.934264,1.0758,4625597.2452641,0
CDR,D,20080721,000000,1.08531,1.13242,1.0475,1.0664,1522650.5953677,0
CDR,D,20080722,000000,1.0664,1.10421,1.00979,1.0664,805629.06150602,0
CDR,D,20080723,000000,1.09461,1.19844,1.09461,1.15142,1191886.0689497,0
CDR,D,20080724,000000,1.15142,1.17023,1.0664,1.0664,687146.56273814,0
CDR,D,20080725,000000,1.0569,1.08531,1.00038,1.08531,613507.84037499,0
CDR,D,20080728,000000,1.11361,1.12302,1.03809,1.0664,352821.69143551,0
CDR,D,20080729,000000,1.03809,1.09461,1.02869,1.0664,514315.25786214,0
CDR,D,20080730,000000,1.11361,1.15142,1.09461,1.12302,689726.90349734,0
CDR,D,20080731,000000,1.14192,1.15142,1.0758,1.11361,770456.00622386,0
CDR,D,20080801,000000,1.09461,1.32117,1.09461,1.25515,2736791.850787,0
CDR,D,20080804,000000,1.24565,1.35898,1.23625,1.28336,2257973.9588506,0
CDR,D,20080805,000000,1.21734,1.30237,1.17963,1.23625,1797652.8870471,0
CDR,D,20080806,000000,1.26456,1.31177,1.21734,1.21734,569966.35811225,0
CDR,D,20080807,000000,1.18914,1.22685,1.12302,1.14192,444583.41792491,0
CDR,D,20080808,000000,1.16073,1.16073,1.10421,1.15142,274415.29951768,0
CDR,D,20080811,000000,1.19844,1.19844,1.14192,1.15142,165308.5103212,0
CDR,D,20080812,000000,1.15142,1.19844,1.12302,1.16073,461982.02724915,0
CDR,D,20080813,000000,1.17023,1.17963,1.13242,1.15142,99733.100252151,0
CDR,D,20080814,000000,1.17963,1.17963,1.12302,1.14192,167940.3770705,0
CDR,D,20080818,000000,1.17963,1.49112,1.17963,1.49112,2170220.1461403,0
CDR,D,20080819,000000,1.43451,1.66097,1.36839,1.4062,3006921.4003045,0
CDR,D,20080820,000000,1.43451,1.51003,1.34948,1.43451,1998249.628393,0
CDR,D,20080821,000000,1.4155,1.44391,1.32117,1.34948,663775.9901298,0
CDR,D,20080822,000000,1.35898,1.60425,1.34948,1.54774,3495381.7245846,0
CDR,D,20080825,000000,1.51933,1.65147,1.43451,1.46271,2396092.9114148,0
CDR,D,20080826,000000,1.45331,1.51933,1.4155,1.47232,1185176.5767876,0
CDR,D,20080827,000000,1.43451,1.48162,1.3967,1.425,902872.7492168,0
CDR,D,20080828,000000,1.44391,1.51933,1.44391,1.47232,1235798.3362784,0
CDR,D,20080829,000000,1.49112,1.50043,1.44391,1.46271,638266.58377548,0
CDR,D,20080901,000000,1.4155,1.47232,1.4062,1.425,926143.30078553,0
CDR,D,20080902,000000,1.425,1.46271,1.3967,1.425,643856.64854472,0
CDR,D,20080903,000000,1.425,1.45331,1.425,1.43451,149300.09241617,0
CDR,D,20080904,000000,1.44391,1.56654,1.44391,1.47232,1640883.5466933,0
CDR,D,20080905,000000,1.43451,1.46271,1.38729,1.4062,618994.85316403,0
CDR,D,20080908,000000,1.43451,1.46271,1.3967,1.3967,386449.97732816,0
CDR,D,20080909,000000,1.4062,1.4155,1.30237,1.31177,1146182.5157297,0
CDR,D,20080910,000000,1.33068,1.33068,1.22685,1.26456,1137349.3445247,0
CDR,D,20080911,000000,1.27406,1.28336,1.24565,1.25515,194236.81766578,0
CDR,D,20080912,000000,1.28336,1.31177,1.24565,1.27406,200290.61634592,0
CDR,D,20080915,000000,1.22685,1.24565,1.13242,1.16073,701482.91174871,0
CDR,D,20080916,000000,1.12302,1.19844,1.10421,1.12302,1563909.779363,0
CDR,D,20080917,000000,1.16073,1.17963,1.11361,1.13242,524496.18731806,0
CDR,D,20080918,000000,1.0569,1.16073,1.0569,1.13242,785612.72982192,0
CDR,D,20080919,000000,1.17963,1.19844,1.15142,1.16073,780063.07759394,0
CDR,D,20080922,000000,1.18914,1.19844,1.13242,1.13242,544611.52972823,0
CDR,D,20080923,000000,1.12302,1.13242,1.09461,1.13242,327061.7273254,0
CDR,D,20080924,000000,1.11361,1.12302,1.09461,1.10421,357851.03219482,0
CDR,D,20080925,000000,1.09461,1.17023,1.08531,1.15142,630216.40555729,0
CDR,D,20080926,000000,1.20794,1.26456,1.15142,1.17023,2354074.9819574,0
CDR,D,20080929,000000,1.17963,1.18914,1.10421,1.11361,642090.62049183,0
CDR,D,20080930,000000,1.01919,1.18914,1.00979,1.14192,1736499.619305,0
CDR,D,20081001,000000,1.16073,1.17963,1.12302,1.13242,511482.3387201,0
CDR,D,20081002,000000,1.14192,1.16073,1.09461,1.10421,352474.14358071,0
CDR,D,20081003,000000,1.12302,1.12302,1.09461,1.12302,204940.07921743,0
CDR,D,20081006,000000,1.0475,1.08531,1.00038,1.00979,734747.48477006,0
CDR,D,20081007,000000,1.03809,1.0664,0.943667,1.00038,461372.80818972,0
CDR,D,20081008,000000,0.943667,0.962572,0.849439,0.962572,1061343.4575575,0
CDR,D,20081009,000000,0.943667,0.99098,0.924861,0.934264,355998.11717823,0
CDR,D,20081010,000000,0.849439,0.88715,0.764416,0.821032,1477542.1168177,0
CDR,D,20081013,000000,0.868245,0.905956,0.849439,0.868245,768116.12008513,0
CDR,D,20081014,000000,0.924861,0.924861,0.88715,0.905956,545876.44226955,0
CDR,D,20081015,000000,0.896454,0.896454,0.811629,0.821032,650270.11884204,0
CDR,D,20081016,000000,0.717203,0.811629,0.717203,0.773819,701690.02602265,0
CDR,D,20081017,000000,0.821032,0.839937,0.7078,0.736108,746032.68691579,0
CDR,D,20081020,000000,0.764416,0.792724,0.736108,0.745511,270787.26362642,0
CDR,D,20081021,000000,0.754914,0.802226,0.745511,0.773819,596122.36512666,0
CDR,D,20081022,000000,0.745511,0.754914,0.717203,0.726705,284898.31271949,0
CDR,D,20081023,000000,0.726705,0.745511,0.651184,0.688994,750095.15762555,0
CDR,D,20081024,000000,0.651184,0.670089,0.603971,0.641682,433601.30983859,0
CDR,D,20081027,000000,0.613374,0.641682,0.594469,0.622876,531013.71990912,0
CDR,D,20081028,000000,0.651184,0.670089,0.632378,0.660587,684955.19268854,0
CDR,D,20081029,000000,0.688994,0.688994,0.660587,0.679393,728757.33584239,0
CDR,D,20081030,000000,0.698397,0.764416,0.688994,0.7078,1825227.3742596,0
CDR,D,20081031,000000,0.698397,0.717203,0.679393,0.698397,151173.21370338,0
CDR,D,20081103,000000,0.688994,0.726705,0.660587,0.698397,609489.82346062,0
CDR,D,20081104,000000,0.698397,0.792724,0.679393,0.783321,1453190.5297704,0
CDR,D,20081105,000000,0.811629,0.953268,0.811629,0.839937,2445270.9328692,0
